127.0.0.1 - - [06/Apr/2018:07:29:12 +0000] "GET /2018/04/06/hello-world/ HTTP/1.1" 200 18826 "http://tdsql.local/2018/04/06/hello-world/" "WordPress/4.8.1; http://tdsql.local"
127.0.0.1 - - [06/Apr/2018:07:29:26 +0000] "POST /wp-cron.php?doing_wp_cron=1522999765.8578560352325439453125 HTTP/1.1" 499 0 "http://tdsql.local/wp-cron.php?doing_wp_cron=1522999765.8578560352325439453125" "WordPress/4.8.1; http://tdsql.local"
127.0.0.1 - - [06/Apr/2018:07:29:58 +0000] "POST /wp-admin/upgrade.php?step=upgrade_db HTTP/1.1" 200 32 "http://tdsql.local/wp-admin/upgrade.php?step=upgrade_db" "WordPress/4.8.1; http://tdsql.local"
127.0.0.1 - - [06/Apr/2018:07:38:38 +0000] "GET /local-adminer-r1wI-j4sG.php?file=down.gif&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 79 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:38:38 +0000] "GET /local-adminer-r1wI-j4sG.php?file=cross.gif&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 82 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:41:31 +0000] "POST /local-adminer-r1wI-j4sG.php?username=&db=local&create= HTTP/1.0" 200 51967 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:41:39 +0000] "POST /local-adminer-r1wI-j4sG.php?username=&db=local&create= HTTP/1.0" 302 0 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:41:39 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&table=pokemon HTTP/1.0" 200 5329 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&create=" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:44:17 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&create=pokemon HTTP/1.0" 200 42944 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&table=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:44:27 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&table=pokemon HTTP/1.0" 200 4829 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&create=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:44:38 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&indexes=pokemon HTTP/1.0" 200 5830 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&table=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:44:40 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&table=pokemon HTTP/1.0" 200 4827 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&indexes=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:44:43 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&edit=pokemon HTTP/1.0" 200 5415 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&table=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:44:55 +0000] "POST /local-adminer-r1wI-j4sG.php?username=&db=local&edit=pokemon HTTP/1.0" 302 0 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&edit=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:44:55 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&edit=pokemon HTTP/1.0" 200 5872 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&edit=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:45:05 +0000] "POST /local-adminer-r1wI-j4sG.php?username=&db=local&edit=pokemon HTTP/1.0" 302 0 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&edit=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:45:05 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&select=pokemon HTTP/1.0" 200 12655 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&edit=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:50:15 +0000] "GET / HTTP/1.0" 403 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:50:16 +0000] "GET /favicon.ico HTTP/1.0" 404 564 "http://tdsql.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:07:50:33 +0000] "GET /base-pokemon.php HTTP/1.0" 200 4 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:22:53 +0000] "GET / HTTP/1.0" 403 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:22:58 +0000] "GET /base-pokemon.php HTTP/1.0" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:28:00 +0000] "GET /base-pokemon.php HTTP/1.0" 200 257 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:28:28 +0000] "GET /base-pokemon.php HTTP/1.0" 200 107 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:29:15 +0000] "GET /base-pokemon.php HTTP/1.0" 200 107 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:29:59 +0000] "GET /base-pokemon.php HTTP/1.0" 200 109 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:30:26 +0000] "GET /base-pokemon.php HTTP/1.0" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:31:46 +0000] "GET /base-pokemon.php HTTP/1.0" 200 262 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:32:26 +0000] "GET /base-pokemon.php HTTP/1.0" 200 262 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:32:55 +0000] "GET /base-pokemon.php HTTP/1.0" 200 7 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:34:28 +0000] "GET /base-pokemon.php HTTP/1.0" 200 11 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:34:29 +0000] "GET /base-pokemon.php HTTP/1.0" 200 11 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [06/Apr/2018:08:34:55 +0000] "GET /base-pokemon.php HTTP/1.0" 200 25 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.40"
127.0.0.1 - - [13/Apr/2018:10:20:13 +0000] "GET /local-adminer-r1wI-j4sG.php?username&db=local HTTP/1.0" 200 9412 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:13 +0000] "GET /local-adminer-r1wI-j4sG.php?file=jush.js&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 37023 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:13 +0000] "GET /local-adminer-r1wI-j4sG.php?file=functions.js&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 24156 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:13 +0000] "GET /local-adminer-r1wI-j4sG.php?file=default.css&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 6464 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:13 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&script=db HTTP/1.0" 200 331 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:15 +0000] "GET /local-adminer-r1wI-j4sG.php?file=favicon.ico&version=4.2.6-dev&driver=mysql HTTP/1.0" 200 318 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:18 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&table=pokemon HTTP/1.0" 200 4829 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:22 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local HTTP/1.0" 200 9109 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local&table=pokemon" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:22 +0000] "GET /local-adminer-r1wI-j4sG.php?username=&db=local&script=db HTTP/1.0" 200 331 "http://tdsql.local/local-adminer-r1wI-j4sG.php?username=&db=local" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:43 +0000] "GET / HTTP/1.0" 403 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:20:46 +0000] "GET /favicon.ico HTTP/1.0" 404 564 "http://tdsql.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:21:06 +0000] "GET /base-pokemon.php HTTP/1.0" 200 25 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:31:00 +0000] "GET /index.php HTTP/1.0" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:31:08 +0000] "GET /base-pokemon.php HTTP/1.0" 200 25 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:33:27 +0000] "GET /index.html HTTP/1.0" 404 564 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:36:23 +0000] "GET /index.html HTTP/1.0" 200 4375 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:36:23 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:40:37 +0000] "GET /index.html HTTP/1.0" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:40:37 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:40:38 +0000] "GET /index.html HTTP/1.0" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:40:38 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/index.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:40:41 +0000] "GET /base-pokemon.php HTTP/1.0" 200 4474 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:40:41 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/base-pokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:42:40 +0000] "GET /base-pokemon.php HTTP/1.0" 200 109 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:43:04 +0000] "GET /base-pokemon.php HTTP/1.0" 200 4488 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:43:04 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/base-pokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:45:15 +0000] "GET /base-pokemon.php HTTP/1.0" 200 5144 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:45:15 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/base-pokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:46:14 +0000] "GET /base-pokemon.php HTTP/1.0" 200 5111 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:46:14 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/base-pokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:46:39 +0000] "GET /base-pokemon.php HTTP/1.0" 200 5084 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:46:39 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/base-pokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:47:33 +0000] "GET /base-pokemon.php HTTP/1.0" 200 5212 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
127.0.0.1 - - [13/Apr/2018:10:47:33 +0000] "GET /css/styles.css HTTP/1.0" 404 564 "http://tdsql.local/base-pokemon.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36 OPR/52.0.2871.64"
